 TITLE = "DIFFUSION 2D - FD"
 VARIABLES = "X" "Y" "C" "ERR"
  ZONE F=POINT, I=         101 , J=          101
   -4.00000000   -4.00000000    0.02516850    0.00000000
   -3.92000000   -4.00000000    0.02670315    0.00000000
   -3.84000000   -4.00000000    0.02828608    0.00000000
   -3.76000000   -4.00000000    0.02991496    0.00000000
   -3.68000000   -4.00000000    0.03158707    0.00000000
   -3.60000000   -4.00000000    0.03329933    0.00000000
   -3.52000000   -4.00000000    0.03504830    0.00000000
   -3.44000000   -4.00000000    0.03683016    0.00000000
   -3.36000000   -4.00000000    0.03864075    0.00000000
   -3.28000000   -4.00000000    0.04047556    0.00000000
   -3.20000000   -4.00000000    0.04232971    0.00000000
   -3.12000000   -4.00000000    0.04419805    0.00000000
   -3.04000000   -4.00000000    0.04607508    0.00000000
   -2.96000000   -4.00000000    0.04795506    0.00000000
   -2.88000000   -4.00000000    0.04983196    0.00000000
   -2.80000000   -4.00000000    0.05169956    0.00000000
   -2.72000000   -4.00000000    0.05355142    0.00000000
   -2.64000000   -4.00000000    0.05538094    0.00000000
   -2.56000000   -4.00000000    0.05718143    0.00000000
   -2.48000000   -4.00000000    0.05894608    0.00000000
   -2.40000000   -4.00000000    0.06066806    0.00000000
   -2.32000000   -4.00000000    0.06234053    0.00000000
   -2.24000000   -4.00000000    0.06395673    0.00000000
   -2.16000000   -4.00000000    0.06550994    0.00000000
   -2.08000000   -4.00000000    0.06699362    0.00000000
   -2.00000000   -4.00000000    0.06840140    0.00000000
   -1.92000000   -4.00000000    0.06972713    0.00000000
   -1.84000000   -4.00000000    0.07096494    0.00000000
   -1.76000000   -4.00000000    0.07210928    0.00000000
   -1.68000000   -4.00000000    0.07315495    0.00000000
   -1.60000000   -4.00000000    0.07409717    0.00000000
   -1.52000000   -4.00000000    0.07493155    0.00000000
   -1.44000000   -4.00000000    0.07565421    0.00000000
   -1.36000000   -4.00000000    0.07626175    0.00000000
   -1.28000000   -4.00000000    0.07675129    0.00000000
