 TITLE = "DIFFUSION 2D - FD"
 VARIABLES = "X" "Y" "C" "ERR"
  ZONE F=POINT, I=         101 , J=          101
   -4.00000000   -4.00000000    0.01319213    0.00000000
   -3.92000000   -4.00000000    0.01437718    0.00000000
   -3.84000000   -4.00000000    0.01563229    0.00000000
   -3.76000000   -4.00000000    0.01695750    0.00000000
   -3.68000000   -4.00000000    0.01835234    0.00000000
   -3.60000000   -4.00000000    0.01981579    0.00000000
   -3.52000000   -4.00000000    0.02134625    0.00000000
   -3.44000000   -4.00000000    0.02294152    0.00000000
   -3.36000000   -4.00000000    0.02459874    0.00000000
   -3.28000000   -4.00000000    0.02631443    0.00000000
   -3.20000000   -4.00000000    0.02808442    0.00000000
   -3.12000000   -4.00000000    0.02990386    0.00000000
   -3.04000000   -4.00000000    0.03176722    0.00000000
   -2.96000000   -4.00000000    0.03366833    0.00000000
   -2.88000000   -4.00000000    0.03560035    0.00000000
   -2.80000000   -4.00000000    0.03755581    0.00000000
   -2.72000000   -4.00000000    0.03952669    0.00000000
   -2.64000000   -4.00000000    0.04150439    0.00000000
   -2.56000000   -4.00000000    0.04347983    0.00000000
   -2.48000000   -4.00000000    0.04544353    0.00000000
   -2.40000000   -4.00000000    0.04738562    0.00000000
   -2.32000000   -4.00000000    0.04929596    0.00000000
   -2.24000000   -4.00000000    0.05116423    0.00000000
   -2.16000000   -4.00000000    0.05297998    0.00000000
   -2.08000000   -4.00000000    0.05473278    0.00000000
   -2.00000000   -4.00000000    0.05641227    0.00000000
   -1.92000000   -4.00000000    0.05800827    0.00000000
   -1.84000000   -4.00000000    0.05951090    0.00000000
   -1.76000000   -4.00000000    0.06091068    0.00000000
   -1.68000000   -4.00000000    0.06219861    0.00000000
   -1.60000000   -4.00000000    0.06336628    0.00000000
   -1.52000000   -4.00000000    0.06440597    0.00000000
   -1.44000000   -4.00000000    0.06531069    0.00000000
   -1.36000000   -4.00000000    0.06607432    0.00000000
   -1.28000000   -4.00000000    0.06669166    0.00000000
   -1.20000000   -4.00000000    0.06715844    0.00000000
   -1.12000000   -4.00000000    0.06747144    0.00000000
   -1.04000000   -4.00000000    0.06762849    0.00000000
   -0.96000000   -4.00000000    0.06762849    0.00000000
   -0.88000000   -4.00000000    0.06747144    0.00000000
   -0.80000000   -4.00000000    0.06715844    0.00000000
   -0.72000000   -4.00000000    0.06669166    0.00000000
   -0.64000000   -4.00000000    0.06607432    0.00000000
   -0.56000000   -4.00000000    0.06531069    0.00000000
   -0.48000000   -4.00000000    0.06440597    0.00000000
   -0.40000000   -4.00000000    0.06336628    0.00000000
   -0.32000000   -4.00000000    0.06219861    0.00000000
   -0.24000000   -4.00000000    0.06091068    0.00000000
   -0.16000000   -4.00000000    0.05951090    0.00000000
   -0.08000000   -4.00000000    0.05800827    0.00000000
    0.00000000   -4.00000000    0.05641227    0.00000000
    0.08000000   -4.00000000    0.05473278    0.00000000
    0.16000000   -4.00000000    0.05297998    0.00000000
    0.24000000   -4.00000000    0.05116423    0.00000000
    0.32000000   -4.00000000    0.04929596    0.00000000
    0.40000000   -4.00000000    0.04738562    0.00000000
